customer_id,age,gender,country,monthly_visits,amount_spent,joined_year
4590,30,Other,UK,3,4.74,2016
4591,24,Female,Kenya,7,81.04,2021
4592,67,Other,South Africa,10,81.6,2017
4593,43,Female,UK,3,48.23,2023
4594,26,Female,South Africa,2,43.32,2022
4595,46,Male,Kenya,3,123.2,2024
4596,30,Other,UK,5,9.71,2021
4597,68,Male,Ghana,9,47.93,2022
4598,46,Male,Nigeria,3,2.55,2015
4599,23,Other,South Africa,5,7.59,2024
4600,53,Male,UK,4,28.75,2020
4601,24,Other,UK,5,86.08,2021
4602,61,Male,Kenya,7,66.05,2021
4603,27,Other,Ghana,7,182.61,2023
4604,69,Other,USA,4,2.29,2021
4605,43,Other,UK,8,24.01,2021
4606,61,Female,Nigeria,7,8.65,2020
4607,41,Male,Kenya,6,1.88,2017
4608,38,Female,UK,9,15.35,2020
4609,30,Male,UK,7,14.02,2023
4610,44,Male,Kenya,3,27.24,2024
4611,34,Male,Kenya,2,7.55,2017
4612,50,Female,South Africa,5,33.53,2017
4613,29,Male,UK,11,126.35,2021
4614,35,Female,USA,1,68.95,2021
4615,36,Other,Nigeria,5,92.31,2019
4616,62,Male,Ghana,7,81.67,2022
4617,20,Male,Ghana,8,24.68,2022
4618,53,Other,USA,3,61.71,2016
4619,18,Other,Kenya,9,70.17,2020
4620,17,Male,Kenya,7,11.51,2019
4621,56,Other,Kenya,3,98.4,2018
4622,69,Female,UK,10,30.6,2021
4623,41,Female,Kenya,6,0.82,2018
4624,40,Male,Kenya,4,51.55,2019
4625,23,Female,UK,1,56.47,2022
4626,69,Female,UK,8,40.12,2019
4627,13,Male,USA,5,11.94,2023
4628,55,Other,South Africa,7,32.92,2024
4629,31,Male,UK,3,25.55,2016
4630,21,Female,Nigeria,5,183.82,2016
4631,39,Male,Kenya,3,87.06,2023
4632,46,Male,South Africa,5,71.75,2016
4633,56,Female,Ghana,6,9.99,2017
4634,16,Female,USA,8,20.1,2020
4635,48,Male,South Africa,3,23.88,2018
4636,30,Female,UK,4,33.93,2022
4637,27,Female,Kenya,6,1.53,2022
4638,63,Female,Kenya,4,44.95,2016
4639,25,Female,Kenya,5,22.15,2016
4640,31,Female,South Africa,11,41.24,2017
4641,61,Female,Kenya,2,0.45,2016
4642,18,Other,UK,11,19.39,2019
4643,60,Male,South Africa,7,73.19,2015
4644,68,Female,Kenya,7,34.77,2021
4645,24,Male,Ghana,6,77.77,2022
4646,63,Other,Ghana,5,60.03,2018
4647,49,Female,Nigeria,5,96.52,2021
4648,29,Male,Kenya,4,0.37,2023
4649,35,Female,Kenya,5,15.14,2021
4650,38,Female,South Africa,3,39.79,2016
4651,41,Female,South Africa,3,141.53,2016
4652,45,Female,Kenya,4,56.94,2024
4653,39,Female,Nigeria,5,30.49,2024
4654,37,Female,Kenya,3,6.97,2024
4655,68,Female,UK,7,33.98,2020
4656,67,Other,South Africa,3,29.09,2022
4657,22,Other,Kenya,8,75.35,2024
4658,59,Female,South Africa,8,26.67,2024
4659,35,Female,Kenya,6,19.2,2017
4660,33,Other,USA,7,4.7,2015
4661,33,Other,South Africa,7,2.38,2015
4662,55,Other,Nigeria,6,28.91,2016
4663,25,Female,USA,5,21.3,2024
4664,49,Male,UK,8,40.52,2020
4665,45,Male,Kenya,4,62.23,2016
4666,36,Male,UK,5,2.04,2020
4667,56,Male,South Africa,4,34.28,2015
4668,23,Female,USA,6,99.01,2023
4669,29,Male,UK,4,30.36,2021
4670,16,Other,Nigeria,1,36.83,2015
4671,59,Other,South Africa,6,33.35,2023
4672,37,Male,USA,7,24.7,2023
4673,42,Other,UK,7,5.83,2024
4674,21,Female,USA,8,6.75,2020
4675,33,Male,USA,6,9.87,2016
4676,32,Male,UK,8,78.65,2016
4677,31,Female,Ghana,10,16.1,2022
4678,31,Other,Kenya,1,147.94,2023
4679,24,Female,South Africa,4,83.08,2018
4680,49,Female,South Africa,5,57.69,2016
4681,54,Other,South Africa,6,63.72,2019
4682,29,Female,USA,5,2.44,2021
4683,49,Other,UK,8,42.01,2018
4684,66,Other,Kenya,4,141.56,2023
4685,60,Female,Nigeria,3,1.99,2018
4686,51,Other,South Africa,4,17.2,2022
4687,40,Female,UK,6,2.64,2017
4688,53,Other,Kenya,2,42.17,2020
4689,47,Male,Kenya,5,6.18,2020
4690,59,Other,Ghana,6,32.62,2017
4691,60,Other,UK,2,63.64,2016
4692,30,Female,South Africa,9,8.98,2020
4693,26,Other,USA,3,70.4,2021
4694,47,Male,Kenya,4,3.1,2021
4695,56,Male,Kenya,7,8.1,2024
4696,53,Other,Nigeria,3,16.43,2015
4697,19,Other,Ghana,2,79.51,2020
4698,53,Male,Kenya,4,94.9,2023
4699,25,Female,Kenya,3,12.45,2023
4700,30,Male,USA,4,5.03,2016
4701,49,Male,USA,5,94.18,2018
4702,25,Other,Nigeria,4,52.4,2020
4703,48,Other,UK,7,8.59,2018
4704,43,Male,Nigeria,6,40.79,2023
4705,14,Female,Nigeria,3,102.93,2016
4706,28,Male,USA,10,3.6,2024
4707,21,Male,UK,2,4.37,2020
4708,21,Female,USA,5,15.98,2015
4709,50,Male,Ghana,2,52.82,2023
4710,23,Male,South Africa,3,9.8,2015
4711,66,Other,South Africa,3,84.74,2022
4712,68,Female,Ghana,3,69.4,2023
4713,34,Other,South Africa,5,41.16,2015
4714,45,Other,UK,4,6.17,2015
4715,48,Female,USA,4,222.07,2024
4716,57,Female,South Africa,3,33.67,2021
4717,35,Male,UK,3,30.08,2024
4718,57,Other,USA,3,270.96,2019
4719,57,Female,UK,9,99.71,2017
4720,46,Other,Ghana,2,30.47,2023
4721,21,Other,Nigeria,5,27.13,2016
4722,36,Female,Ghana,4,5.04,2020
4723,20,Male,South Africa,2,130.53,2018
4724,19,Other,USA,2,92.82,2019
4725,48,Female,UK,7,18.55,2016
4726,30,Male,South Africa,9,69.98,2015
4727,15,Other,South Africa,7,71.93,2023
4728,40,Female,Nigeria,2,12.93,2017
4729,18,Other,South Africa,3,47.55,2020
4730,56,Female,Nigeria,4,14.72,2023
4731,56,Female,USA,7,78.01,2015
4732,33,Other,USA,7,8.35,2019
4733,40,Other,UK,5,55.27,2018
4734,52,Female,Nigeria,2,19.73,2017
4735,66,Male,Ghana,5,1.84,2016
4736,66,Other,USA,5,6.6,2017
4737,13,Female,UK,5,53.2,2015
4738,48,Female,Ghana,5,13.72,2015
4739,33,Male,USA,8,49.85,2022
4740,55,Male,USA,3,26.79,2019
4741,47,Male,UK,5,59.0,2016
4742,25,Other,UK,2,33.96,2017
4743,69,Female,Kenya,6,18.45,2016
4744,61,Female,South Africa,4,7.88,2024
4745,66,Female,South Africa,11,20.86,2016
4746,66,Male,Ghana,8,50.38,2018
4747,22,Female,South Africa,4,67.44,2018
4748,65,Other,Ghana,4,8.74,2021
4749,56,Male,USA,5,54.57,2016
4750,59,Male,Kenya,5,9.88,2023
4751,65,Male,Kenya,4,12.54,2021
4752,22,Male,USA,8,37.89,2018
4753,58,Other,UK,7,17.07,2021
4754,25,Female,Nigeria,7,54.18,2024
4755,49,Other,Nigeria,2,155.93,2015
4756,50,Female,South Africa,6,8.06,2021
4757,36,Other,UK,7,42.26,2020
4758,14,Male,Ghana,3,128.39,2023
4759,34,Male,Kenya,5,9.71,2022
4760,29,Other,South Africa,3,22.85,2016
4761,48,Other,USA,5,6.6,2017
4762,26,Female,UK,5,51.37,2017
4763,22,Other,Kenya,6,55.3,2020
4764,47,Other,Ghana,2,54.56,2016
4765,37,Female,Ghana,9,39.06,2016
4766,15,Female,Nigeria,9,68.57,2018
4767,59,Female,South Africa,4,1.83,2015
4768,50,Other,USA,4,157.93,2015
4769,29,Female,Kenya,2,12.56,2015
4770,24,Male,Ghana,3,6.48,2019
4771,66,Male,Kenya,10,141.63,2023
4772,64,Male,USA,9,88.73,2018
4773,36,Other,Kenya,8,72.38,2022
4774,41,Male,South Africa,6,5.53,2021
4775,55,Other,Nigeria,3,82.39,2020
4776,37,Other,Kenya,6,46.96,2023
4777,48,Male,UK,8,65.82,2024
4778,38,Female,Nigeria,5,191.0,2015
4779,50,Other,USA,5,10.81,2021
4780,13,Male,Nigeria,2,35.1,2023
4781,32,Other,Kenya,3,69.99,2024
4782,67,Female,Kenya,8,28.43,2016
4783,40,Female,UK,11,2.81,2018
4784,28,Male,Ghana,4,5.91,2019
4785,59,Other,UK,5,46.08,2019
4786,29,Other,Kenya,4,16.77,2021
4787,52,Other,Nigeria,3,7.42,2024
4788,40,Other,UK,3,20.77,2022
4789,24,Male,UK,5,11.22,2023
4790,39,Female,Ghana,4,1.21,2019
4791,66,Male,Kenya,5,8.23,2016
4792,65,Other,Kenya,5,107.31,2016
4793,54,Other,USA,2,0.61,2019
4794,59,Female,Ghana,1,74.33,2019
4795,42,Other,USA,1,70.01,2019
4796,53,Male,USA,1,41.53,2020
4797,46,Male,USA,4,11.69,2022
4798,49,Female,South Africa,7,105.21,2019
4799,18,Male,USA,2,32.23,2017
4800,19,Male,UK,2,9.51,2023
4801,44,Male,Nigeria,7,28.02,2018
4802,44,Male,UK,1,10.84,2022
4803,65,Other,UK,6,23.58,2023
4804,37,Male,Kenya,7,34.33,2021
4805,45,Female,South Africa,3,22.31,2017
4806,67,Female,USA,5,53.51,2024
4807,19,Male,Kenya,7,137.38,2020
4808,64,Female,Ghana,6,21.4,2021
4809,69,Male,Ghana,11,21.98,2021
4810,24,Female,Kenya,4,67.03,2022
4811,28,Female,Nigeria,9,37.81,2024
4812,28,Male,Kenya,9,28.0,2019
4813,55,Male,Kenya,7,84.05,2019
4814,65,Other,South Africa,5,110.84,2016
4815,48,Male,Ghana,3,44.65,2016
4816,25,Male,Ghana,4,10.23,2018
4817,19,Other,USA,6,31.39,2021
4818,48,Male,UK,4,35.1,2022
4819,59,Male,Kenya,4,28.3,2017
4820,63,Other,Kenya,7,15.22,2015
4821,21,Male,Nigeria,2,31.96,2018
4822,44,Male,Ghana,2,29.58,2020
4823,23,Other,Nigeria,5,11.75,2020
4824,20,Other,South Africa,5,116.87,2023
4825,45,Female,USA,3,108.29,2021
4826,35,Male,Nigeria,4,71.28,2023
4827,37,Female,Ghana,6,25.62,2024
4828,68,Female,South Africa,4,23.13,2019
4829,20,Other,Kenya,1,63.02,2019
4830,57,Male,South Africa,2,46.84,2019
4831,34,Male,UK,3,45.89,2019
4832,16,Other,Nigeria,9,6.63,2018
4833,52,Female,Ghana,3,48.15,2020
4834,15,Other,Nigeria,5,116.07,2015
4835,41,Male,Kenya,3,4.49,2016
4836,53,Other,Kenya,2,20.71,2023
4837,41,Male,Ghana,5,35.57,2020
4838,46,Female,UK,6,57.92,2020
4839,46,Male,USA,4,4.7,2024
4840,40,Female,South Africa,9,103.1,2018
4841,25,Female,South Africa,10,2.07,2019
4842,27,Male,Kenya,5,97.49,2023
4843,35,Male,Nigeria,5,1.4,2016
4844,56,Female,Nigeria,3,8.33,2017
4845,38,Other,UK,6,80.55,2024
4846,16,Male,USA,6,98.36,2022
4847,38,Female,Nigeria,3,201.61,2023
4848,52,Female,South Africa,5,6.15,2019
4849,21,Other,Nigeria,7,37.38,2017
4850,67,Male,USA,6,4.01,2015
4851,17,Female,South Africa,7,8.5,2016
4852,68,Other,Nigeria,3,9.59,2018
4853,44,Female,South Africa,7,3.27,2018
4854,32,Male,Kenya,5,111.74,2019
4855,62,Other,Kenya,8,6.75,2023
4856,23,Female,UK,8,49.62,2016
4857,27,Other,Kenya,7,49.14,2016
4858,44,Male,Nigeria,6,11.07,2019
4859,40,Other,USA,6,322.24,2016
4860,34,Male,South Africa,6,21.34,2024
4861,53,Female,Ghana,12,117.74,2019
4862,29,Male,Kenya,5,148.1,2019
4863,38,Female,Kenya,7,148.79,2021
4864,56,Female,Ghana,4,69.89,2018
4865,19,Male,Ghana,6,14.64,2016
4866,54,Female,Nigeria,6,6.43,2022
4867,69,Other,South Africa,6,42.19,2015
4868,38,Female,Kenya,2,22.32,2024
4869,37,Male,USA,4,88.9,2015
4870,22,Other,Nigeria,4,68.32,2021
4871,57,Other,Nigeria,2,16.18,2018
4872,31,Female,USA,6,0.86,2017
4873,23,Female,USA,6,13.55,2015
4874,25,Male,UK,2,41.86,2022
4875,65,Other,USA,5,4.11,2022
4876,20,Male,Ghana,4,53.69,2018
4877,52,Female,Kenya,4,55.69,2016
4878,16,Other,UK,5,9.28,2018
4879,59,Male,Ghana,8,45.36,2021
4880,43,Male,UK,5,46.69,2018
4881,40,Male,Kenya,5,32.5,2017
4882,23,Male,UK,6,153.14,2024
4883,55,Male,Ghana,4,5.72,2015
4884,13,Other,South Africa,8,26.1,2023
4885,61,Male,Kenya,4,107.25,2019
4886,59,Other,Nigeria,3,24.41,2016
4887,64,Male,Kenya,9,27.64,2020
4888,50,Female,Kenya,6,55.17,2016
4889,36,Female,Kenya,1,54.77,2020
4890,66,Male,South Africa,6,1.16,2023
4891,69,Female,Ghana,6,30.41,2016
4892,59,Other,Nigeria,2,20.29,2015
4893,43,Male,Ghana,6,49.4,2021
4894,53,Other,UK,6,40.56,2022
4895,58,Male,UK,3,52.61,2016
4896,62,Female,UK,5,53.03,2018
4897,38,Other,Ghana,3,14.71,2022
4898,61,Female,USA,9,14.15,2018
4899,62,Female,South Africa,6,23.12,2023
4900,17,Male,USA,5,13.85,2015
4901,32,Other,UK,9,57.41,2024
4902,64,Female,South Africa,6,46.17,2021
4903,53,Male,Ghana,5,12.19,2017
4904,23,Male,UK,5,107.75,2024
4905,68,Male,Ghana,4,30.87,2017
4906,66,Female,South Africa,3,6.79,2021
4907,45,Male,Ghana,5,11.97,2020
4908,62,Other,Ghana,3,38.81,2017
4909,50,Other,Nigeria,7,20.66,2016
4910,39,Female,USA,5,95.26,2020
4911,46,Other,USA,4,34.13,2024
4912,27,Male,USA,8,123.43,2021
4913,44,Female,Kenya,3,5.37,2023
4914,33,Male,Nigeria,4,55.22,2023
4915,58,Female,UK,3,108.48,2023
4916,17,Female,UK,7,17.33,2024
4917,18,Male,UK,3,7.29,2015
4918,50,Other,USA,9,30.5,2018
4919,34,Other,USA,3,162.64,2018
4920,30,Female,Nigeria,3,50.18,2024
4921,26,Male,Ghana,3,51.64,2022
4922,22,Male,USA,3,55.66,2017
4923,58,Female,UK,6,2.03,2015
4924,25,Other,Ghana,8,29.5,2017
4925,43,Male,USA,0,4.04,2020
4926,42,Other,South Africa,3,18.98,2021
4927,15,Other,Kenya,7,86.19,2023
4928,42,Female,USA,3,53.39,2019
4929,18,Female,South Africa,7,271.0,2019
4930,41,Other,Nigeria,2,9.45,2017
4931,20,Male,South Africa,6,25.3,2017
4932,56,Male,Nigeria,4,82.94,2023
4933,57,Female,USA,5,12.15,2017
4934,55,Other,Nigeria,3,8.35,2017
4935,56,Male,South Africa,6,27.9,2023
4936,45,Male,Kenya,6,24.2,2018
4937,29,Female,Ghana,7,196.12,2020
4938,60,Other,Ghana,3,30.46,2015
4939,23,Male,Kenya,2,98.64,2016
4940,25,Female,UK,8,109.45,2017
4941,62,Male,Ghana,2,8.59,2016
4942,23,Male,USA,8,62.82,2024
4943,43,Male,UK,4,16.26,2017
4944,40,Female,USA,7,4.98,2019
4945,56,Other,South Africa,4,103.85,2015
4946,18,Female,South Africa,7,17.3,2015
4947,53,Other,UK,3,21.18,2021
4948,28,Male,UK,5,19.58,2023
4949,16,Other,UK,6,11.18,2023
4950,47,Male,UK,8,28.5,2021
4951,60,Male,Nigeria,7,27.96,2016
4952,68,Female,UK,5,26.28,2021
4953,38,Male,UK,9,124.02,2023
4954,69,Female,South Africa,6,20.76,2021
4955,24,Other,USA,9,1.54,2016
4956,23,Other,South Africa,6,9.83,2021
4957,49,Male,Ghana,9,63.92,2018
4958,37,Female,Nigeria,5,44.68,2022
4959,30,Male,Nigeria,8,151.55,2017
4960,31,Female,USA,4,59.28,2019
4961,35,Female,UK,5,10.8,2017
4962,67,Female,South Africa,0,6.43,2021
4963,50,Other,Ghana,2,36.78,2017
4964,66,Female,South Africa,2,54.72,2024
4965,30,Other,UK,2,9.05,2019
4966,38,Female,UK,2,46.03,2015
4967,18,Other,Kenya,2,100.13,2018
4968,16,Other,South Africa,2,65.02,2020
4969,56,Other,USA,11,54.56,2016
4970,63,Male,South Africa,6,77.87,2020
4971,41,Female,Nigeria,3,5.5,2024
4972,46,Male,Ghana,3,11.4,2021
4973,29,Female,USA,5,1.94,2022
4974,55,Female,Kenya,5,7.83,2017
4975,55,Male,Ghana,2,122.2,2024
4976,65,Other,Ghana,5,12.56,2017
4977,28,Female,Nigeria,7,54.25,2019
4978,14,Other,Nigeria,6,58.81,2017
4979,46,Male,Nigeria,3,51.83,2023
4980,67,Other,USA,6,40.36,2021
4981,20,Female,South Africa,1,33.29,2019
4982,25,Female,Ghana,11,27.23,2019
4983,54,Female,South Africa,4,124.38,2015
4984,20,Male,South Africa,5,0.48,2023
4985,42,Female,Nigeria,4,2.75,2016
4986,44,Male,South Africa,1,33.91,2021
4987,48,Other,Ghana,5,20.06,2021
4988,59,Female,Ghana,6,26.23,2016
4989,42,Female,UK,7,307.08,2022
4990,13,Female,Kenya,6,74.61,2022
4991,55,Other,USA,8,104.94,2023
4992,51,Female,South Africa,4,22.99,2016
4993,29,Male,USA,11,13.69,2015
4994,32,Other,USA,7,73.05,2023
4995,36,Other,USA,8,82.4,2017
4996,62,Other,UK,6,39.91,2024
4997,34,Other,USA,7,113.14,2016
4998,41,Other,UK,2,171.06,2024
4999,34,Male,Ghana,6,31.84,2016
5000,56,Other,South Africa,3,12.59,2016
